lat	lng	time
55.0	73.4	1147
37.5	127.0	1147
36.6	127.5	1147
55.8	37.6	1147
23.5	121.0	1147
55.7	37.6	1147
25.0	121.5	1148
39.0	-77.5	1148
39.9	116.4	1148
45.5	-73.6	1148
50.0	36.3	1148
53.2	50.1	1148
23.1	113.3	1148
23.5	121.0	1148
45.3	-73.9	1148
-34.6	-58.4	1148
51.7	55.4	1149
51.7	36.2	1149
23.1	113.3	1149
56.0	92.9	1149
-34.6	-58.4	1149
47.2	39.7	1149
51.2	58.3	1150
45.8	126.7	1150
52.8	52.3	1150
25.0	121.5	1150
22.3	114.2	1150
55.7	38.0	1150
56.2	47.3	1150
30.7	104.1	1150
24.1	120.5	1150
45.5	-73.6	1150
23.1	113.3	1150
51.5	46.0	1150
53.2	50.1	1150
55.2	59.7	1150
55.0	60.1	1150
55.7	37.6	1150
55.7	37.6	1150
55.2	59.7	1150
48.9	2.3	1151
53.2	50.1	1151
37.5	127.0	1151
42.4	-71.0	1151
22.8	108.3	1151
23.1	113.3	1151
55.8	37.6	1151
46.8	75.0	1151
51.5	46.1	1151
37.5	127.0	1151
48.2	16.4	1152
24.1	120.7	1152
35.6	139.7	1152
49.8	30.1	1152
56.7	36.8	1152
32.1	118.8	1152
30.7	104.1	1152
37.8	-97.8	1152
39.1	117.2	1152
50.4	30.5	1152
48.9	2.3	1152
37.5	127.0	1152
31.0	121.4	1152
55.3	61.4	1152
25.0	121.5	1153
23.1	113.3	1153
57.0	61.5	1153
36.7	117.0	1153
39.9	116.4	1153
55.2	61.4	1153
37.5	127.0	1153
50.0	36.3	1153
53.1	36.2	1153
1.3	103.9	1153
37.5	127.0	1153
55.2	61.4	1153
55.2	61.4	1153
51.2	58.3	1154
54.6	39.7	1154
10.7	123.0	1154
51.5	46.0	1154
31.9	117.3	1154
25.3	55.3	1154
55.2	61.4	1154
55.2	61.4	1154
-12.3	-66.2	1154
47.6	-122.3	1154
31.0	121.4	1154
54.8	61.3	1154
32.1	118.8	1154
55.2	61.4	1154
36.7	117.0	1155
40.0	-86.9	1155
23.5	121.0	1155
56.2	47.3	1155
23.5	121.0	1155
23.5	121.0	1155
13.8	100.5	1155
40.7	-74.2	1155
55.2	61.4	1155
56.3	44.0	1155
39.9	116.4	1155
25.0	121.5	1155
25.0	102.7	1155
55.3	61.4	1155
55.7	37.6	1155
31.0	121.4	1156
30.7	104.1	1156
57.0	41.0	1156
25.0	121.5	1156
11.0	77.0	1156
14.7	121.0	1156
45.5	-73.6	1156
24.1	120.7	1156
45.5	-73.6	1156
55.8	37.6	1156
55.2	61.4	1156
45.3	131.0	1157
55.0	82.9	1157
23.1	113.3	1157
36.7	117.0	1157
23.5	121.0	1157
17.4	78.5	1157
53.1	36.2	1157
45.5	-73.6	1157
14.6	121.0	1157
35.6	139.8	1158
55.7	37.6	1158
51.7	36.2	1158
55.2	61.4	1158
55.2	61.4	1158
51.2	58.3	1158
50.6	36.6	1158
48.7	38.1	1159
36.6	101.8	1159
44.5	34.2	1159
22.3	114.2	1159
36.7	117.0	1159
51.8	55.1	1159
40.7	109.8	1159
31.9	117.3	1159
50.6	36.6	1159
55.2	59.7	1159
55.2	61.4	1159
55.7	38.0	1159
55.2	61.4	1159
55.2	59.7	1159
55.2	61.4	1159
55.7	37.6	1160
23.5	121.0	1160
36.7	117.0	1160
22.6	120.3	1160
32.1	118.8	1160
22.5	114.1	1160
55.2	61.4	1160
55.7	37.6	1161
46.7	10.5	1161
59.9	30.3	1161
52.7	58.7	1161
1.3	103.9	1161
44.9	23.9	1162
51.5	-0.1	1162
50.5	30.5	1162
45.5	-73.6	1162
-34.1	150.8	1162
46.3	48.0	1162
31.0	121.4	1162
40.5	-74.2	1162
56.9	60.6	1162
55.0	73.4	1162
31.9	117.3	1162
51.5	46.0	1162
50.9	16.5	1162
55.2	61.4	1162
45.5	-73.6	1162
45.5	-73.6	1163
56.3	44.0	1163
36.7	117.0	1163
55.7	37.6	1163
56.9	35.9	1163
14.3	121.6	1163
51.5	46.0	1163
55.3	61.4	1163
32.8	-96.8	1163
30.3	120.2	1163
51.2	38.5	1163
37.8	-97.8	1163
55.7	37.6	1164
30.3	120.2	1164
36.7	117.0	1164
51.7	55.4	1164
55.8	37.6	1164
23.5	121.0	1164
45.8	126.7	1164
35.9	139.6	1164
23.5	121.0	1164
23.5	121.0	1164
22.5	114.1	1164
50.4	30.5	1164
23.5	121.0	1164
7.0	81.0	1165
51.8	55.1	1165
55.0	82.9	1165
41.0	75.0	1165
25.0	121.5	1165
51.7	36.2	1165
50.5	30.5	1165
55.8	37.6	1165
45.5	-73.6	1165
55.7	37.6	1165
31.0	121.4	1165
31.0	121.4	1165
35.6	139.8	1165
23.1	113.3	1165
51.5	-0.1	1166
51.7	55.4	1166
30.7	104.1	1166
23.5	121.0	1166
32.1	118.8	1166
-12.1	-77.1	1166
48.9	2.3	1166
-0.7	-75.3	1166
47.2	39.7	1166
37.5	121.4	1166
39.9	116.4	1166
55.2	61.4	1166
51.7	39.2	1167
37.8	-97.8	1167
54.2	37.6	1167
63.8	20.3	1167
36.7	117.0	1167
53.5	49.3	1167
23.5	121.0	1167
42.7	26.3	1167
53.2	50.1	1167
51.7	36.2	1167
28.2	113.1	1167
50.6	36.6	1167
23.5	121.0	1167
47.9	35.3	1168
49.8	30.1	1168
-6.8	39.3	1168
28.2	113.1	1168
23.1	120.2	1168
53.1	36.2	1168
50.4	30.5	1168
32.1	118.8	1168
32.1	118.8	1169
53.8	87.1	1169
47.1	8.2	1169
36.7	117.0	1169
50.5	30.5	1169
55.0	60.1	1169
46.3	48.0	1169
23.1	113.3	1169
47.1	37.5	1169
51.7	36.2	1169
40.7	-74.2	1169
50.4	30.5	1169
53.5	49.6	1170
55.2	61.4	1170
30.7	104.1	1170
48.5	35.0	1170
51.3	58.2	1170
30.3	120.2	1170
-23.5	-46.6	1170
58.5	31.3	1170
31.0	121.4	1170
55.3	61.4	1170
51.7	55.4	1171
51.7	39.2	1171
36.7	117.0	1171
23.1	113.3	1171
51.5	-0.2	1171
45.5	-73.6	1171
55.8	37.6	1171
23.1	113.3	1171
55.7	37.6	1171
30.3	120.2	1171
50.7	3.2	1171
54.2	37.6	1171
54.2	37.6	1171
37.8	-97.8	1171
39.1	117.2	1171
55.2	61.4	1171
50.6	36.6	1171
55.2	61.4	1171
53.2	48.5	1171
25.0	121.3	1172
51.8	55.1	1172
56.1	47.3	1172
51.7	55.4	1172
51.3	58.2	1172
30.3	-97.7	1172
24.8	121.0	1172
55.2	61.4	1172
22.5	114.1	1172
53.0	36.1	1172
55.2	61.4	1172
56.4	44.1	1172
50.6	36.6	1172
51.2	4.4	1172
47.5	19.1	1172
40.5	-74.2	1172
55.9	37.7	1172
51.7	36.2	1173
23.1	113.3	1173
36.7	117.0	1173
52.0	-0.7	1173
55.7	37.6	1173
46.3	48.0	1173
-19.8	-43.9	1173
30.3	120.2	1173
50.6	36.6	1173
55.8	37.6	1173
55.2	61.4	1173
51.3	58.2	1174
-37.8	145.0	1174
50.4	30.5	1174
37.5	127.0	1174
46.5	30.7	1174
51.5	-0.1	1174
55.8	37.6	1174
34.1	-118.3	1174
51.7	36.2	1174
37.5	127.0	1174
53.1	36.2	1174
-22.8	-43.2	1174
51.5	-0.1	1174
46.3	20.2	1174
45.5	-73.6	1174
39.9	115.3	1174
50.4	30.5	1175
23.5	121.0	1175
30.8	120.8	1175
51.5	-0.2	1175
-23.5	-46.6	1175
39.9	116.4	1175
53.2	50.1	1175
35.6	139.7	1175
52.4	4.9	1175
23.1	113.3	1175
9.3	122.9	1175
55.2	61.4	1175
55.2	61.4	1175
55.2	61.4	1175
36.7	117.0	1176
48.9	24.7	1176
34.8	113.7	1176
50.5	30.5	1176
51.2	58.3	1176
23.1	113.3	1176
24.9	67.1	1176
55.8	38.4	1176
51.7	36.2	1176
55.7	37.6	1176
34.8	137.9	1176
50.0	36.3	1176
32.8	-96.8	1176
37.5	121.4	1177
52.8	52.3	1177
36.7	117.0	1177
45.5	-73.6	1177
29.0	-95.5	1177
28.6	77.2	1177
50.4	30.5	1177
55.2	61.4	1177
51.5	-0.1	1177
44.9	33.8	1177
50.4	30.5	1177
54.2	45.2	1178
30.7	104.1	1178
51.8	55.1	1178
34.8	113.7	1178
50.6	8.7	1178
25.0	121.5	1178
55.2	61.4	1178
45.5	-73.6	1178
25.0	121.5	1178
55.2	61.4	1178
55.2	59.7	1178
45.3	-73.9	1178
45.3	-73.9	1179
49.6	25.6	1179
28.2	113.1	1179
51.2	58.3	1179
34.1	-118.3	1179
23.5	121.0	1179
53.0	36.1	1179
53.1	36.2	1179
23.1	113.3	1179
4.6	-74.1	1179
34.8	113.7	1179
55.2	61.4	1179
55.3	61.4	1179
51.8	55.1	1180
55.7	37.6	1180
34.8	113.7	1180
51.9	36.3	1180
56.9	60.6	1180
27.4	-82.5	1180
35.2	115.4	1180
23.1	113.3	1180
22.5	114.1	1180
41.0	29.0	1180
53.5	49.3	1180
55.2	61.4	1180
30.3	120.2	1180
55.8	37.6	1180
54.6	39.7	1181
51.8	55.1	1181
23.7	90.4	1181
34.1	-118.3	1181
53.2	50.1	1181
-18.9	-48.3	1181
23.5	121.0	1181
32.1	118.8	1181
51.7	39.2	1181
55.2	59.7	1181
23.5	121.0	1181
34.8	113.7	1182
54.6	39.7	1182
45.5	-73.6	1182
57.8	40.9	1182
59.2	11.4	1182
49.8	30.1	1182
51.7	36.2	1182
44.9	40.6	1182
53.0	-1.2	1182
31.9	117.3	1182
39.9	116.4	1182
55.3	61.4	1182
54.2	45.2	1182
37.5	127.0	1183
55.0	36.5	1183
45.5	-73.6	1183
33.4	-111.9	1183
53.9	27.6	1183
48.9	2.3	1183
22.5	114.1	1183
51.7	36.2	1183
45.5	-73.6	1183
55.9	37.4	1183
50.4	80.3	1183
55.8	37.6	1183
55.7	12.6	1184
36.7	117.0	1184
52.2	21.0	1184
40.3	-111.7	1184
49.8	24.0	1184
50.1	8.7	1184
37.5	121.4	1184
39.1	117.2	1184
31.0	121.4	1184
51.3	58.2	1185
51.7	55.4	1185
51.8	55.1	1185
48.9	2.3	1185
-34.6	-58.4	1185
55.0	82.9	1185
55.7	37.6	1185
55.8	37.6	1185
23.7	90.4	1186
30.3	120.2	1186
31.0	121.4	1186
56.0	43.1	1186
23.5	121.0	1186
40.5	-74.2	1186
52.7	58.7	1186
23.1	113.3	1186
55.7	12.6	1186
51.7	39.2	1186
35.6	140.1	1186
40.5	-74.2	1186
55.2	59.7	1186
55.5	47.5	1187
54.6	53.7	1187
48.9	2.3	1187
50.4	30.5	1187
30.7	104.1	1187
24.7	46.7	1187
23.5	121.0	1187
30.3	120.2	1187
55.8	37.6	1187
24.1	120.7	1187
53.5	49.3	1187
36.7	117.0	1187
32.1	118.8	1187
30.7	104.1	1188
14.6	121.0	1188
23.0	120.2	1188
53.0	36.1	1188
37.5	127.0	1188
23.1	113.3	1188
25.0	121.5	1188
55.2	61.4	1188
23.5	121.0	1188
23.5	121.0	1189
53.5	49.6	1189
51.8	55.1	1189
21.5	39.2	1189
36.7	117.0	1189
39.1	117.2	1189
51.1	17.0	1189
45.5	-73.6	1189
55.2	61.4	1189
45.5	-73.6	1190
55.7	37.6	1190
35.2	115.4	1190
23.1	113.3	1190
34.1	-118.3	1190
30.3	120.2	1190
39.9	116.4	1190
26.2	91.7	1190
50.4	30.5	1190
55.3	61.4	1190
51.7	39.2	1190
55.2	61.4	1190
50.0	36.3	1190
23.5	121.0	1190
53.2	45.0	1191
45.5	-73.6	1191
51.2	58.3	1191
50.6	36.6	1191
56.1	47.3	1191
41.4	-8.3	1191
39.0	-77.5	1191
-34.1	150.8	1191
51.8	55.1	1191
37.6	-77.6	1191
49.6	34.5	1192
52.8	52.3	1192
55.2	61.4	1192
54.9	43.3	1192
30.7	104.1	1192
56.9	60.6	1192
56.9	53.2	1192
23.1	113.3	1192
55.2	61.4	1192
34.8	113.7	1192
43.9	125.3	1192
51.5	-0.1	1192
51.2	58.3	1193
23.5	121.0	1193
37.5	127.0	1193
23.1	113.3	1193
23.1	113.3	1193
56.9	60.6	1193
48.9	2.3	1193
40.4	-80.6	1193
30.3	120.2	1193
24.1	120.7	1193
42.4	-71.1	1193
32.1	118.8	1193
36.7	117.0	1194
36.7	117.0	1194
23.1	113.3	1194
39.9	116.4	1194
53.0	36.1	1194
54.3	48.4	1194
24.9	118.6	1194
55.2	61.4	1194
55.2	61.4	1194
48.5	35.0	1194
55.2	61.4	1194
55.2	61.4	1194
55.2	61.4	1194
51.2	58.3	1195
51.2	58.3	1195
36.7	117.0	1195
45.5	-73.6	1195
55.7	37.6	1195
52.5	103.9	1195
41.0	29.0	1195
46.3	48.0	1195
35.2	115.4	1195
13.0	77.6	1195
23.1	113.3	1195
55.2	61.4	1195
36.7	117.0	1196
36.7	117.0	1196
54.6	39.7	1196
47.1	8.2	1196
30.3	120.2	1196
51.3	9.5	1196
45.3	-73.9	1196
55.2	61.4	1196
51.2	58.3	1197
56.0	92.9	1197
41.2	-73.2	1197
51.7	35.7	1197
43.5	43.6	1197
45.5	-73.6	1197
36.7	117.0	1197
23.5	121.0	1197
25.0	121.3	1197
32.1	118.8	1197
45.5	-73.6	1197
45.5	-73.6	1197
36.6	128.7	1197
45.5	-73.6	1198
53.8	91.3	1198
55.0	73.4	1198
42.0	43.5	1198
46.8	29.5	1198
25.0	121.5	1198
24.0	120.9	1198
48.9	2.3	1198
8.5	124.6	1198
55.7	37.6	1198
51.5	46.0	1198
23.5	121.0	1198
1.3	103.9	1198
39.9	116.4	1198
45.3	-73.9	1198
23.1	114.4	1198
31.0	121.4	1198
55.2	61.4	1198
55.7	37.6	1198
26.1	119.3	1199
48.0	37.9	1199
36.7	117.0	1199
51.8	55.1	1199
59.9	30.3	1199
43.9	-79.0	1199
39.9	116.4	1199
51.5	46.0	1199
39.9	116.4	1199
55.2	61.4	1199
37.5	121.4	1200
23.5	121.0	1200
59.9	30.3	1200
30.7	104.1	1200
51.5	-0.2	1200
53.4	59.0	1200
44.9	-93.3	1200
50.6	36.6	1200
50.4	30.5	1200
49.8	30.1	1200
53.1	36.2	1200
58.0	56.3	1200
40.5	-74.2	1200
39.9	116.4	1200
23.5	121.0	1200
55.2	61.4	1200
25.0	121.5	1200
37.5	127.0	1200
50.3	28.7	1201
23.5	121.0	1201
56.3	93.5	1201
50.6	36.6	1201
55.3	61.4	1201
55.2	61.4	1201
55.2	61.4	1201
30.7	104.1	1202
51.7	55.4	1202
26.1	119.3	1202
-26.2	28.1	1202
20.0	77.0	1202
47.5	19.1	1202
30.3	120.2	1202
59.6	30.1	1202
51.7	36.2	1202
34.1	-118.2	1202
55.3	61.4	1202
55.2	61.4	1202
51.3	9.5	1202
45.5	-73.6	1203
36.7	117.0	1203
39.6	-76.2	1203
55.7	37.6	1203
35.9	139.6	1203
23.1	113.3	1203
55.5	65.3	1203
24.1	120.7	1203
30.7	104.1	1203
30.6	114.3	1203
55.2	61.4	1203
55.3	61.4	1203
47.5	19.1	1203
23.5	121.0	1203
25.0	121.5	1203
51.8	55.1	1203
29.4	48.0	1203
32.1	118.8	1203
23.1	113.3	1204
23.1	113.3	1204
51.3	9.5	1204
23.5	121.0	1204
31.9	117.3	1204
24.6	120.8	1204
55.2	61.4	1204
22.8	108.3	1204
51.7	39.2	1204
53.5	48.9	1204
56.1	40.4	1205
51.2	58.3	1205
31.0	121.4	1205
34.3	108.9	1205
43.5	43.6	1205
52.8	55.8	1205
50.6	36.6	1205
26.1	119.3	1205
51.3	37.8	1205
32.9	-117.2	1205
25.0	121.5	1205
55.2	61.4	1205
55.3	61.4	1205
4.6	-74.1	1205
-17.3	-42.8	1205
36.7	117.0	1206
28.5	119.9	1206
22.6	120.4	1206
53.2	48.5	1206
42.7	-84.6	1206
52.7	58.7	1206
53.2	50.1	1206
23.1	113.3	1206
45.0	39.0	1206
45.5	-73.6	1206
22.5	114.1	1206
53.6	10.0	1206
50.4	83.5	1206
45.5	-73.6	1207
45.5	131.9	1207
23.0	120.2	1207
39.9	116.4	1207
41.9	-87.6	1207
50.4	80.3	1207
45.5	-73.6	1208
25.0	121.5	1208
48.9	2.3	1208
46.3	48.0	1208
24.5	118.1	1208
51.5	46.1	1208
50.6	36.6	1208
50.6	36.6	1208
55.2	61.4	1208
55.2	61.4	1208
30.3	120.2	1208
25.0	121.5	1208
55.2	61.4	1208
29.9	121.5	1209
36.7	117.0	1209
23.5	121.0	1209
30.7	104.1	1209
46.0	25.0	1209
25.0	121.3	1209
14.4	100.6	1209
49.8	30.1	1209
54.3	48.4	1209
22.2	114.3	1209
32.1	118.8	1209
32.1	118.8	1209
32.8	-96.8	1210
54.8	56.0	1210
39.0	-77.5	1210
51.2	58.3	1210
22.3	114.2	1210
46.0	25.0	1210
30.7	104.1	1210
36.7	117.0	1210
19.4	-99.1	1210
10.4	123.9	1210
39.9	116.4	1210
37.5	127.0	1210
23.5	121.0	1210
23.1	113.3	1210
25.0	121.5	1210
55.8	37.6	1210
40.4	-3.7	1210
49.6	25.6	1210
55.2	59.7	1210
25.0	121.5	1210
50.0	36.3	1210
30.3	120.2	1210
55.2	61.4	1210
36.7	117.0	1211
49.4	32.1	1211
51.5	-0.1	1211
48.3	38.1	1211
54.9	43.3	1211
47.2	39.7	1211
22.8	121.2	1211
41.2	-73.2	1211
41.0	64.0	1211
45.5	-73.6	1211
51.2	58.3	1212
51.8	55.1	1212
23.1	113.3	1212
36.7	117.0	1212
-36.8	-73.0	1212
22.8	108.3	1212
23.7	90.4	1212
23.5	121.0	1212
45.5	-73.6	1212
45.0	39.0	1212
45.5	-73.6	1212
32.1	118.8	1212
55.2	61.4	1212
43.2	-123.4	1213
37.5	127.0	1213
38.1	46.3	1213
34.1	-118.3	1213
-6.2	106.8	1213
55.7	37.6	1213
45.0	39.0	1213
54.3	48.4	1213
54.3	48.4	1213
54.9	61.4	1213
22.8	108.3	1213
45.5	-73.6	1214
25.0	121.5	1214
23.1	113.3	1214
45.1	7.7	1214
30.4	-90.9	1214
54.3	48.4	1214
39.9	116.4	1214
32.1	118.8	1214
55.3	61.4	1214
55.7	37.6	1215
13.8	100.5	1215
30.2	121.2	1215
-18.4	-49.2	1215
51.2	58.3	1215
25.0	121.5	1215
51.5	-0.2	1215
55.2	61.4	1215
55.2	61.4	1215
54.8	32.0	1215
23.5	121.0	1215
37.5	127.0	1216
51.3	37.8	1216
56.1	47.3	1216
50.0	36.3	1216
23.1	113.3	1216
51.7	55.4	1216
30.7	104.1	1216
48.7	44.5	1216
23.5	121.0	1216
20.0	110.3	1216
50.6	36.6	1216
55.7	37.6	1216
23.5	121.0	1216
45.5	-73.6	1216
53.1	46.6	1217
48.0	37.8	1217
48.9	2.3	1217
41.8	-91.6	1217
55.3	86.1	1217
55.8	37.6	1217
25.0	121.3	1217
23.5	121.0	1217
45.5	-73.6	1217
53.2	50.1	1218
51.7	36.2	1218
51.2	58.3	1218
51.8	107.6	1218
48.9	2.3	1218
58.0	56.3	1218
39.1	117.2	1218
48.9	2.3	1218
1.3	103.9	1218
37.5	127.0	1218
51.7	39.2	1218
55.2	61.4	1218
53.2	50.1	1218
29.4	48.0	1218
50.4	30.5	1218
45.5	-73.6	1218
41.2	-73.2	1218
39.9	116.4	1218
49.8	24.0	1219
30.7	104.1	1219
45.9	-119.7	1219
25.0	121.5	1219
55.0	60.1	1219
51.8	107.6	1219
50.4	30.5	1219
36.1	-95.3	1219
31.9	117.3	1219
55.3	61.4	1219
22.5	114.1	1220
55.0	50.1	1220
47.9	16.2	1220
36.7	117.0	1220
30.3	120.2	1220
24.1	120.7	1220
53.5	49.6	1220
41.1	-74.0	1220
54.3	48.4	1220
22.6	120.4	1220
22.3	114.2	1220
37.5	127.0	1220
51.7	36.2	1220
-0.2	-78.5	1221
51.7	55.4	1221
51.7	55.4	1221
49.4	32.1	1221
53.1	36.2	1221
55.8	37.6	1221
30.3	120.2	1221
55.0	60.1	1221
51.5	-0.1	1221
55.2	59.7	1221
49.6	34.5	1222
45.5	-73.6	1222
54.6	39.7	1222
58.1	52.7	1222
53.5	49.6	1222
23.5	121.0	1222
50.6	36.6	1222
52.7	6.2	1222
55.2	61.4	1222
53.9	86.7	1222
55.2	61.4	1222
24.9	118.6	1222
54.3	48.4	1222
48.5	35.0	1223
34.1	-118.3	1223
37.8	-97.8	1223
36.7	117.0	1223
45.5	-73.6	1223
28.6	77.2	1223
53.4	83.8	1223
45.5	-73.6	1223
36.1	103.8	1223
45.5	-73.6	1223
23.5	121.0	1223
55.9	37.7	1223
53.6	56.0	1223
20.0	77.0	1224
23.5	121.0	1224
28.2	113.1	1224
53.7	91.4	1224
22.3	114.2	1224
53.1	36.2	1224
55.7	37.6	1224
55.3	61.4	1224
39.9	116.4	1224
50.6	36.6	1224
23.5	121.0	1225
49.4	32.1	1225
32.1	118.8	1225
49.6	25.6	1225
49.8	30.1	1225
59.6	33.5	1225
23.0	120.2	1225
23.1	113.3	1225
23.5	121.0	1225
23.0	120.2	1225
55.2	61.4	1225
51.7	55.4	1226
49.6	34.5	1226
23.5	121.0	1226
35.4	139.6	1226
51.5	46.0	1226
-34.5	-58.7	1226
49.4	32.1	1226
54.3	48.4	1226
39.9	116.4	1226
55.2	59.7	1226
52.5	103.9	1226
55.2	61.4	1226
48.9	2.3	1226
4.6	-74.1	1226
55.2	61.4	1226
56.3	44.0	1227
25.0	121.5	1227
40.5	-74.2	1227
23.5	121.0	1227
55.7	37.6	1227
25.0	121.3	1227
51.9	33.5	1227
55.2	61.4	1227
55.2	61.4	1227
50.6	36.6	1227
55.3	86.1	1227
14.6	121.0	1227
50.6	36.6	1227
31.0	121.4	1227
36.7	117.0	1228
57.6	39.9	1228
51.8	55.1	1228
25.0	121.5	1228
34.0	-117.9	1228
23.1	113.3	1228
22.3	114.2	1228
55.2	61.4	1228
55.7	37.6	1228
51.7	36.2	1228
56.1	47.3	1229
30.7	104.1	1229
55.8	-4.3	1229
23.5	121.0	1229
50.6	-111.9	1229
47.9	106.9	1229
37.5	127.0	1229
22.8	108.3	1229
39.9	116.4	1229
55.2	59.7	1229
56.2	47.3	1229
55.2	61.4	1229
47.3	19.2	1230
35.6	139.8	1230
59.6	33.5	1230
46.3	48.0	1230
38.0	-122.0	1230
30.7	104.1	1230
44.0	43.1	1230
51.9	36.3	1230
39.1	117.2	1230
54.3	48.4	1230
55.7	37.6	1230
56.3	44.0	1230
31.0	121.4	1230
55.2	61.4	1230
23.5	121.0	1231
31.0	121.4	1231
54.6	39.7	1231
36.7	117.0	1231
24.1	120.7	1231
55.7	37.6	1231
23.5	121.0	1232
45.5	-73.6	1232
55.7	37.6	1232
41.9	12.5	1232
52.7	58.7	1232
35.4	136.7	1232
43.7	-79.5	1232
50.6	36.6	1232
23.5	121.0	1232
4.6	-74.1	1232
1.3	103.9	1232
50.4	30.5	1232
25.3	55.3	1232
55.2	61.4	1232
56.0	37.9	1232
31.0	121.4	1232
55.2	61.4	1232
55.7	37.6	1233
45.9	-119.7	1233
48.9	2.3	1233
31.0	121.4	1233
7.1	125.6	1233
30.3	120.2	1233
55.7	37.6	1233
22.6	120.4	1233
-12.3	-66.2	1233
21.5	39.2	1233
56.9	35.9	1233
23.5	121.0	1233
23.5	121.0	1233
51.5	-0.2	1234
23.5	121.0	1234
63.8	20.3	1234
50.6	36.6	1234
25.0	121.5	1234
24.9	118.6	1234
51.7	39.2	1234
56.3	44.0	1234
55.4	43.8	1235
55.8	-4.3	1235
45.5	-73.6	1235
53.0	36.1	1235
50.4	30.5	1235
23.5	121.0	1235
23.1	113.3	1235
45.5	-73.6	1235
47.2	39.7	1235
48.9	2.3	1235
59.4	56.8	1235
25.0	121.5	1235
51.9	36.3	1235
55.2	61.4	1235
59.4	28.2	1235
40.7	109.8	1235
45.3	-73.9	1235
36.7	117.0	1236
36.1	140.1	1236
23.5	121.0	1236
53.2	50.1	1236
51.2	58.3	1236
37.5	127.0	1236
58.3	59.8	1236
54.5	37.1	1236
46.3	48.0	1236
54.3	49.6	1236
23.5	121.0	1236
49.4	32.1	1236
54.3	48.4	1236
34.7	113.5	1236
54.3	48.4	1236
30.1	121.1	1237
51.5	-0.5	1237
37.5	127.0	1237
36.7	117.0	1237
51.8	55.1	1237
46.3	48.0	1237
45.0	39.0	1237
53.0	36.1	1237
35.4	139.6	1237
20.0	110.3	1237
25.0	121.5	1237
49.6	34.5	1238
28.2	113.1	1238
57.0	25.0	1238
36.7	117.0	1238
34.0	-117.9	1238
53.0	36.1	1238
41.0	20.0	1238
14.6	121.1	1238
54.3	48.4	1238
25.0	121.5	1238
31.0	121.4	1238
-22.8	-43.2	1238
55.2	61.4	1238
23.0	120.2	1238
55.2	61.4	1238
55.7	37.6	1238
57.0	24.1	1239
50.6	36.6	1239
50.5	30.5	1239
23.1	113.3	1239
25.0	121.5	1239
14.2	121.5	1239
22.6	88.4	1239
23.5	121.0	1239
45.5	-73.6	1239
41.5	-81.5	1239
-27.2	-48.5	1239
55.2	61.4	1239
32.1	118.8	1239
55.2	61.4	1239
34.8	113.7	1239
48.5	32.3	1240
57.2	65.5	1240
53.5	49.3	1240
30.8	120.8	1240
32.1	118.8	1240
52.8	52.3	1240
46.3	48.0	1240
23.5	121.0	1240
23.5	121.0	1240
25.0	121.3	1240
55.7	37.6	1240
42.8	-106.4	1240
14.6	121.0	1240
55.3	61.4	1240
55.2	61.4	1240
45.3	-73.9	1240
36.1	103.8	1241
36.7	117.0	1241
53.0	36.1	1241
33.5	-84.2	1241
36.7	117.0	1241
55.2	59.7	1241
-34.6	-58.4	1241
22.6	110.2	1241
30.3	120.2	1242
44.5	34.2	1242
54.6	39.7	1242
49.8	24.0	1242
37.5	127.0	1242
41.0	64.0	1242
-12.3	-66.2	1242
1.3	103.9	1242
30.3	120.2	1242
41.7	44.8	1243
30.3	-97.7	1243
36.7	117.0	1243
36.7	117.0	1243
-18.9	-48.3	1243
48.9	2.3	1243
25.0	121.5	1243
25.0	121.5	1243
60.2	60.0	1243
55.4	43.8	1243
14.6	121.0	1243
55.7	37.6	1243
23.5	121.0	1244
34.7	113.5	1244
51.7	39.2	1244
41.0	75.0	1244
40.4	-80.0	1244
48.0	37.8	1244
55.2	61.4	1244
50.4	30.5	1244
45.5	-73.6	1244
54.3	48.4	1244
36.1	103.8	1244
50.6	36.6	1245
51.3	58.2	1245
57.8	40.9	1245
50.4	30.5	1245
20.2	85.8	1245
45.5	-73.6	1246
30.3	120.2	1246
50.6	36.6	1246
26.1	119.3	1246
54.6	39.7	1246
-25.4	-49.3	1246
45.5	-73.6	1246
30.1	31.3	1246
34.8	113.7	1246
48.9	2.3	1246
52.2	48.0	1246
34.8	113.7	1246
25.0	121.5	1246
45.0	34.1	1246
28.2	113.1	1247
55.8	-4.3	1247
23.1	113.3	1247
23.5	121.0	1247
55.0	73.4	1247
53.3	34.4	1247
34.0	-117.9	1247
-22.8	-43.2	1247
37.5	127.0	1247
37.5	127.0	1247
23.5	121.0	1247
54.7	20.5	1247
55.7	37.9	1247
54.3	48.4	1247
17.4	78.5	1247
17.4	78.5	1247
25.0	121.5	1247
31.0	121.4	1247
31.0	121.4	1247
55.2	61.4	1247
50.6	36.6	1248
56.2	47.3	1248
30.7	104.1	1248
23.5	121.0	1248
50.6	36.6	1248
-34.4	-58.6	1248
34.1	-118.3	1248
52.4	4.9	1248
35.6	139.8	1248
34.1	-118.3	1248
50.0	36.3	1248
55.2	61.4	1248
-25.4	-49.3	1248
42.0	-87.7	1248
54.3	48.4	1248
34.8	113.7	1248
32.1	118.8	1249
51.7	36.2	1249
35.2	115.4	1249
29.9	121.5	1249
55.8	37.6	1249
23.5	121.0	1249
51.7	39.2	1249
